stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"27677","27677","Wawunna Rd/Wavell St","-36.70266540","142.19587987","","","0","Level 0",""
"27690","27690","Stawell Gift Hall of Fame/Main St","-37.05821100","142.77296603","","","0","Level 0",""
"27691","27691","Frayne St/Barnes St","-37.05657879","142.77215762","","","0","Level 0",""
"27692","27692","Stawell Cemetery/Barnes St","-37.05562816","142.76723170","","","0","Level 0",""
"27693","27693","Agnes St/Mary St","-37.05346554","142.76821739","","","0","Level 0",""
"27694","27694","Rose St/Bennett St","-37.05318832","142.77079516","","","0","Level 0",""
"27695","27695","Franklin St/Lilian St","-37.05091031","142.77082066","","","0","Level 0",""
"27696","27696","Gertrude St/White St","-37.04835135","142.77004141","","","0","Level 0",""
"27697","27697","Franklin St/Ligar St","-37.05027675","142.77224938","","","0","Level 0",""
"27698","27698","Lamont St/Ligar St","-37.05264120","142.77414088","","","0","Level 0",""
"27699","27699","Houston St/Ligar St","-37.05390263","142.77516094","","","0","Level 0",""
"27700","27700","Mayes St/Houston St","-37.05298896","142.77732449","","","0","Level 0",""
"27701","27701","Newington Rd/Houston St","-37.05196078","142.77905606","","","0","Level 0",""
"27702","27702","Walker St/Dalton St","-37.04972368","142.77795524","","","0","Level 0",""
"27703","27703","Smale St/Walker St","-37.04834706","142.77951501","","","0","Level 0",""
"27704","27704","Walker St/Darlington Rd","-37.04732443","142.78140345","","","0","Level 0",""
"27705","27705","Sumner St/Woods St","-37.04512051","142.78173914","","","0","Level 0",""
"27706","27706","Short St/Moonlight St","-37.04707748","142.78357474","","","0","Level 0",""
"27707","27707","Byrne St/Moonlight St","-37.05005865","142.78609541","","","0","Level 0",""
"27708","27708","Gordon St/Main St","-37.05157691","142.78674180","","","0","Level 0",""
"27709","27709","Fisher St/Main St","-37.05363088","142.78447025","","","0","Level 0",""
"27710","27710","Upper Clemes St/Fisher St","-37.05596779","142.78635250","","","0","Level 0",""
"27711","27711","Stawell Health & Community Centre/Patrick St ","-37.05585959","142.78381852","","","0","Level 0",""
"27712","27712","Sloane St/St George St","-37.05907834","142.77960519","","","0","Level 0",""
"27713","27713","Stawell Bowling Club/Napier St","-37.06068424","142.77689727","","","0","Level 0",""
"27714","27714","Shirreff St/Doyle St","-37.06151992","142.77406344","","","0","Level 0",""
"27715","27715","Robinson St/Shirreff St","-37.06084171","142.77171834","","","0","Level 0",""
"27716","27716","Stone St/Seaby St","-37.05986633","142.76887281","","","0","Level 0",""
"27717","27717","Griffiths St/Smith St","-37.06041866","142.76542530","","","0","Level 0",""
"27718","27718","Austin St/Darcy St","-37.06027844","142.76175782","","","0","Level 0",""
"27719","27719","Western Hwy/Playford St","-37.06052235","142.75850727","","","0","Level 0",""
"27720","27720","Stawell Motel/Longfield St","-37.06231970","142.76065497","","","0","Level 0",""
"27721","27721","Stawell Historical Society Inc/Longfield St","-37.06334937","142.76325017","","","0","Level 0",""
"27722","27722","Stawell Grampians Gate Caravan Park/Seaby St","-37.06612910","142.76390459","","","0","Level 0",""
"27723","27723","Western Hwy/Foster St","-37.06594454","142.76680362","","","0","Level 0",""
"27724","27724","Little Cooper Lane/Seaby St","-37.06374981","142.76512741","","","0","Level 0",""
"27725","27725","Foster St/Cooper St","-37.06390281","142.76789516","","","0","Level 0",""
"27726","27726","Stawell West Primary School/Cooper St","-37.06540333","142.77182439","","","0","Level 0",""
"27727","27727","Warren St/Sloane St","-37.06609098","142.77468615","","","0","Level 0",""
"27728","27728","Freeland Ave/Kingston Ave","-37.06525966","142.77713774","","","0","Level 0",""
"27729","27729","Simpson St/Dawson St","-37.06328732","142.77765191","","","0","Level 0",""
"27730","27730","Colquhoun St/Wakeham St","-37.06377946","142.78109774","","","0","Level 0",""
"27731","27731","Colquhoun St/Napier St","-37.06377647","142.78379550","","","0","Level 0",""
"27732","27732","The Plantation Retirement Village/Napier St","-37.06605416","142.78857000","","","0","Level 0",""
"27733","27733","London Rd/Napier St","-37.06747598","142.79157117","","","0","Level 0",""
"27734","27734","Eventide Homes Retirement Village/Oregan St","-37.06492395","142.79275775","","","0","Level 0",""
"27735","27735","Eventide Homes Retirement Village/Williams St","-37.06362386","142.79216652","","","0","Level 0",""
"27736","27736","Eventide Homes Retirement Village/Hastings St","-37.06300765","142.79079563","","","0","Level 0",""
"27737","27737","Stawell Secondary College/Patrick St","-37.06124918","142.78820668","","","0","Level 0",""
"27738","27738","Grant St/Patrick St","-37.05963045","142.78701503","","","0","Level 0",""
"27740","27740","Irwin Rd/Enterprise Dr","-36.54228608","146.01379591","","","0","Level 0",""
"27741","27741","Benalla Tourist Park/Sydney Rd","-36.54351711","146.00896512","","","0","Level 0",""
"27742","27742","Evans St/Sydney Rd","-36.54468090","146.00690575","","","0","Level 0",""
"27743","27743","Australian Christian College - Hume/Sydney Rd","-36.54776958","145.99895599","","","0","Level 0",""
"27751","27751","Desailly St/Foster St","-38.11144350","147.06466714","","","0","Level 0",""
"27752","27752","Desailly St/Foster St","-38.11170578","147.06299052","","","0","Level 0",""
"27753","27753","Punt Lane/McMillan St","-38.11357836","147.06674519","","","0","Level 0",""
"27754","27754","Punt Lane/McMillan St","-38.11367733","147.06703047","","","0","Level 0",""
"27755","27755","Marley St/Foster St","-38.11124207","147.07015379","","","0","Level 0",""
"27757","27757","Millicent Ct/Cobains Rd","-38.08785486","147.08268667","","","0","Level 0",""
"27758","27758","Cobains Rd/Evelyn Dr","-38.08776888","147.07656291","","","0","Level 0",""
"27759","27759","Dawson St/Dryden Pl","-38.09275159","147.07860947","","","0","Level 0",""
"27760","27760","Macalister St/York St","-38.10977399","147.06847557","","","0","Level 0",""
"27761","27761","Macalister St/York St","-38.10994540","147.06819056","","","0","Level 0",""
"27762","27762","MacArthur St/York St","-38.10605184","147.06827819","","","0","Level 0",""
"27763","27763","Fitzroy St/York St","-38.10140156","147.06777202","","","0","Level 0",""
"27764","27764","Fitzroy St/York St","-38.10130226","147.06805707","","","0","Level 0",""
"27765","27765","Maffra-Sale Rd/York St","-38.09554294","147.06835965","","","0","Level 0",""
"27766","27766","Maffra-Sale Rd/York St","-38.09560591","147.06855359","","","0","Level 0",""
"27767","27767","York St/Maffra-Sale Rd","-38.09210101","147.06672565","","","0","Level 0",""
"27768","27768","Rhodes Dr/Maffra-Sale Rd","-38.09192067","147.06686234","","","0","Level 0",""
"27769","27769","Maffra-Sale Rd/Glebe Dr","-38.08746327","147.05959430","","","0","Level 0",""
"27770","27770","Gooch Ct/Glebe Dr","-38.08884355","147.05691556","","","0","Level 0",""
"27771","27771","Authors Way/Woondella Bvd","-38.08675300","147.05604729","","","0","Level 0",""
"27772","27772","Maffra-Sale Rd/Woondella Bvd","-38.08487855","147.05561254","","","0","Level 0",""
"27773","27773","Cantwell Dr/Princes Hwy","-38.08103071","147.07119674","","","0","Level 0",""
"27774","27774","Ashton St/Cantwell Dr","-38.07971611","147.06906325","","","0","Level 0",""
"27775","27775","Surkitt Bvd/Morgan St","-38.07874377","147.06728362","","","0","Level 0",""
"27776","27776","Ashton St/Cantwell Dr","-38.07965213","147.07056829","","","0","Level 0",""
"27970","27970","Longford Kindergarten/Longford-Loch Sport Rd","-38.16253978","147.08734841","","","0","Level 0",""
"27971","27971","Longford Kindergarten/Longford-Loch Sport Rd","-38.16272891","147.08751986","","","0","Level 0",""
"27972","27972","Charvel Rd/Longford-Loch Sport Rd ","-38.16539565","147.10006874","","","0","Level 0",""
"27973","27973","Charlies St/Government Rd","-38.05735186","147.56870423","","","0","Level 0",""
"27974","27974","Charlies St/Government Rd","-38.05747787","147.56873940","","","0","Level 0",""
"27975","27975","First St/Lake St","-38.05067099","147.57660805","","","0","Level 0",""
"27976","27976","First St/Lake St","-38.05050670","147.57702847","","","0","Level 0",""
"27977","27977","Cliff St/Lake St","-38.04681029","147.58093141","","","0","Level 0",""
"27978","27978","Cliff St/Lake St","-38.04707215","147.58083091","","","0","Level 0",""
"27979","27979","Simon Ct/National Park Rd","-38.04541001","147.58704040","","","0","Level 0",""
"27980","27980","Simon Ct/National Park Rd","-38.04549078","147.58710943","","","0","Level 0",""
"27981","27981","Bream Rd/National Park Rd","-38.04128636","147.59160011","","","0","Level 0",""
"27982","27982","Geofery Ave/Horder St","-38.02797692","147.61226441","","","0","Level 0",""
"27983","27983","Goodlett Ave/National Park Rd","-38.03359414","147.60310408","","","0","Level 0",""
"28164","28164","Southeast Bvd/Healesville-Koo Wee Rup Rd ","-38.09745286","145.48882572","","","0","",""
"28351","28351","Skyline Rd/Twenty First St","-37.23493704","145.89709541","","","0","Level 0",""
"28352","28352","Darlingford Nursing Home/High St","-37.22978769","145.91339146","","","0","Level 0",""
"28730","28730","Dumbarton Way/Mulgutherie Way","-37.49049745","144.57823261","","","0","Level 0",""
"28731","28731","Argyle St/Station Rd ","-37.46200146","144.59713897","","","0","",""
"28732","28732","Argyle St/Station Rd ","-37.46228178","144.59718652","","","0","",""
"28734","28734","Cherry Lane/Swinburne Ave","-37.47629609","144.58619925","","","0","Level 0",""
"28736","28736","Station Rd/Cherry Lane ","-37.47727855","144.59150474","","","0","",""
"28738","28738","Hamilton St/Goode St","-37.48770190","144.58649932","","","0","Level 0",""
"28739","28739","Howey St/Penny Green Dr","-37.49207447","144.58483174","","","0","Level 0",""
"28741","28741","Dalton St/Melton Rd ","-37.49570076","144.58545006","","","0","",""
"28744","28744","Fowler Ct/Willowbank Rd","-37.49969699","144.58785494","","","0","Level 0",""
"28746","28746","Glenton Ct/Mt Gisborne Rd ","-37.50290162","144.58856620","","","0","",""
"28747","28747","Belcher Way/Willowbank Rd ","-37.49998215","144.59034546","","","0","",""
"28748","28748","Belcher Way/Willowbank Rd ","-37.49995997","144.59102483","","","0","",""
"28750","28750","Willowbank Rd/Brady Rd ","-37.50096692","144.59710041","","","0","",""
"28751","28751","Parkview St/Brady Rd ","-37.50488999","144.59636378","","","0","",""
"28752","28752","Cherry Ballart Rd/Brady Rd ","-37.50495556","144.59648611","","","0","",""
"28753","28753","Gordon Bvd/Brooking Rd ","-37.51053234","144.60217837","","","0","",""
"28754","28754","Gordon Bvd/Brooking Rd ","-37.51041090","144.60196732","","","0","",""
"28755","28755","Brooking Rd/McGeorge Rd ","-37.51065901","144.60931252","","","0","",""
"28756","28756","Brooking Rd/McGeorge Rd ","-37.51091414","144.60945144","","","0","",""
"28757","28757","Rothschild Rd/McGeorge Rd ","-37.50594539","144.60884078","","","0","",""
"28758","28758","Rothschild Rd/McGeorge Rd ","-37.50593127","144.60903353","","","0","",""
"28759","28759","Tasman Rd/Rothschild Rd ","-37.50488150","144.60481385","","","0","",""
"28760","28760","Town Pl/Rothschild Rd ","-37.50478518","144.60495266","","","0","",""
"28761","28761","Willowbank Rd/Childe Harold Rd ","-37.50213755","144.60459615","","","0","",""
"28762","28762","Willowbank Rd/Childe Harold Rd ","-37.50217633","144.60473065","","","0","",""
"28763","28763","Thompson Cl/Fersfield Rd ","-37.49798285","144.60502302","","","0","",""
"28764","28764","Carnegie Ct/Fersfield Rd ","-37.49753628","144.60122564","","","0","",""
"28765","28765","Keily Rd/Fersfield Rd","-37.49712884","144.59758540","","","0","Level 0",""
"28766","28766","Howey St/Keily Rd","-37.49336785","144.59831668","","","0","Level 0",""
"28767","28767","Worcester Rd/Howey St ","-37.49260818","144.59464272","","","0","",""
"28768","28768","Worcester Rd/Howey St ","-37.49250541","144.59490615","","","0","",""
"28769","28769","Howey St/Aitken St ","-37.49115704","144.59065178","","","0","",""
"28770","28770","Fisher St/Aitken St ","-37.49110001","144.59050659","","","0","",""
"28771","28771","Aitken St/Hamilton St","-37.48813658","144.59322554","","","0","Level 0",""
"28772","28772","Jacksons Creek Way/Kilmore Rd ","-37.48418525","144.60054457","","","0","",""
"28773","28773","Kumbari Ct/Peavey Rd","-37.47921555","144.60788401","","","0","Level 0",""
"28774","28774","Saunders Rd/Monaghan Rd","-37.47309250","144.60545609","","","0","Level 0",""
"28775","28775","Farrell St/Saunders Rd ","-37.46943593","144.59580418","","","0","",""
"28776","28776","Farrell St/Saunders Rd ","-37.46927728","144.59597885","","","0","",""
"28777","28777","Station Rd/Chessy Park Dr ","-37.46428617","144.59693015","","","0","",""
"28778","28778","Lim Ct/Chessy Park Dr ","-37.46422726","144.59713553","","","0","",""
"28779","28779","Station Rd/Early St ","-37.45944253","144.59848703","","","0","",""
"28800","28800","Pakenham Station/Railway Ave ","-38.08005455","145.48562672","","","0","","Bay D"
"296","296","Bells Rd/Glenelg Hwy","-37.59635845","143.76890853","","","0","Level 0",""
"32001","32001","Mid Valley Shopping Centre/Mid Valley Dr","-38.23715262","146.43130357","","","0","Level 0",""
"32026","32026","Morwell Bus Interchange/Commercial Rd","-38.23754151","146.39902016","","","0","Level 0","Bay 5"
"32247","32247","Brennan St/Ridgway St","-38.40080441","146.15700141","","","0","Level 0",""
"32297","32297","Traralgon Plaza SC/Franklin St","-38.19474107","146.53836511","","","0","Level 0",""
"32402","32402","Traralgon Station/Princes St ","-38.19890098","146.53737951","","","0","","Bay A"
"32423","32423","Driffield Rd/Commercial Rd","-38.23369851","146.38439214","","","0","Level 0",""
"32424","32424","Driffield Rd/Commercial Rd","-38.23365027","146.38378696","","","0","Level 0",""
"3429","3429","Cameron Way/Racecourse Rd","-38.07677527","145.49342411","","","0","Level 0",""
"3430","3430","Simon Dr/Racecourse Rd","-38.07370171","145.49409139","","","0","Level 0",""
"3431","3431","Princes Hwy/Racecourse Rd","-38.07150579","145.49362342","","","0","Level 0",""
"3433","3433","James St/Princes Hwy","-38.07168191","145.48070359","","","0","Level 0",""
"3434","3434","McGregor Rd/Princes Hwy","-38.07143162","145.47737998","","","0","Level 0",""
"3448","3448","Rundell Way/Princes Hwy","-38.06494112","145.46477052","","","0","Level 0",""
"3449","3449","Warwick Bayley Oval/Princes Hwy","-38.06363083","145.46174304","","","0","Level 0",""
"3451","3451","Cardinia Rd/Princes Hwy","-38.06324200","145.43637778","","","0","Level 0",""
"3452","3452","McMullen Rd/Princes Hwy","-38.06263872","145.41890528","","","0","Level 0",""
"3453","3453","Officer Recreation Reserve/Princes Hwy","-38.06118040","145.41434315","","","0","Level 0",""
"3454","3454","Station St/Princes Hwy","-38.05998875","145.40819110","","","0","Level 0",""
"3455","3455","Bayview Rd/Princes Hwy","-38.05954003","145.40567047","","","0","Level 0",""
"3456","3456","Brunt Rd/Princes Hwy","-38.05675540","145.39046953","","","0","Level 0",""
"35007","35007","Stockland SC/Gillies St N","-37.53459344","143.82322696","","","0","Level 0",""
"35015","35015","Ballarat Grammar/Howitt St","-37.53997965","143.83019458","","","0","Level 0",""
"35016","35016","Symons St/Howitt St","-37.54050118","143.83451748","","","0","Level 0",""
"35029","35029","Ballarat Base Hospital/Sturt St","-37.56062774","143.84824314","","","0","Level 0",""
"35033","35033","Doveton St/Sturt St","-37.56137063","143.85447085","","","0","Level 0",""
"35072","35072","Bakery Hill Interchange/Curtis St","-37.56209518","143.86510236","","","0","Level 0","Bay 1"
"35076","35076","Little Bridge St Interchange/Little Bridge St","-37.56317621","143.86204626","","","0","Level 0","Bay 1"
